date,site_code,line_code,product_code,units_ok,units_rework,scrap_units,takt_time_s,oee
2025-04-28,SC02,L1,FRDG-B,195,1,5,27.78,0.807
2025-04-29,SC02,L1,FRDG-B,210,1,5,34.8,0.874
2025-04-30,SC02,L1,FRDG-B,207,1,4,30.67,1.0
2025-05-01,SC02,L1,FRDG-B,212,1,4,30.35,0.9
2025-05-02,SC02,L1,FRDG-B,195,0,4,34.0,0.758
2025-05-03,SC02,L1,FRDG-B,123,1,3,30.22,0.802
2025-05-04,SC02,L1,FRDG-B,129,1,2,46.49,0.736
2025-05-05,SC02,L1,FRDG-B,242,1,6,39.34,0.853
2025-05-06,SC02,L1,FRDG-B,228,1,4,30.97,0.773
2025-05-07,SC02,L1,FRDG-B,215,1,9,34.55,0.708
2025-05-08,SC02,L1,FRDG-B,204,1,5,42.78,0.869
2025-05-09,SC02,L1,FRDG-B,205,2,7,41.1,0.892
2025-05-10,SC02,L1,FRDG-B,148,0,3,41.27,0.712
2025-05-11,SC02,L1,FRDG-B,189,1,5,40.35,0.653
2025-05-12,SC02,L1,FRDG-B,240,4,6,31.21,0.815
2025-05-13,SC02,L1,FRDG-B,245,3,4,47.09,0.925
2025-05-14,SC02,L1,FRDG-B,230,3,5,41.01,0.842
2025-05-15,SC02,L1,FRDG-B,232,0,5,24.46,0.83
2025-05-16,SC02,L1,FRDG-B,226,0,4,39.57,0.732
2025-05-17,SC02,L1,FRDG-B,164,1,8,28.79,0.721
2025-05-18,SC02,L1,FRDG-B,136,0,6,28.4,0.743
2025-05-19,SC02,L1,FRDG-B,213,0,8,52.42,0.763
2025-05-20,SC02,L1,FRDG-B,237,0,2,25.67,0.871
2025-05-21,SC02,L1,FRDG-B,234,2,3,35.58,0.759
2025-05-22,SC02,L1,FRDG-B,205,0,3,56.67,0.799
2025-05-23,SC02,L1,FRDG-B,231,1,4,37.97,0.78
2025-05-24,SC02,L1,FRDG-B,141,0,8,43.57,0.585
2025-05-25,SC02,L1,FRDG-B,133,0,6,30.18,0.758
2025-05-26,SC02,L1,FRDG-B,216,1,3,21.97,0.815
2025-05-27,SC02,L1,FRDG-B,213,1,7,52.28,0.815
2025-05-28,SC02,L1,FRDG-B,227,2,2,42.87,0.784
2025-05-29,SC02,L1,FRDG-B,194,1,5,37.35,0.876
2025-05-30,SC02,L1,FRDG-B,230,0,4,31.01,0.837
2025-05-31,SC02,L1,FRDG-B,131,0,9,56.59,0.716
2025-06-01,SC02,L1,FRDG-B,147,0,6,45.47,0.838
2025-06-02,SC02,L1,FRDG-B,233,1,4,56.28,0.754
2025-06-03,SC02,L1,FRDG-B,226,4,6,40.53,0.813
2025-06-04,SC02,L1,FRDG-B,220,2,2,28.66,0.816
2025-06-05,SC02,L1,FRDG-B,196,1,4,22.52,0.85
2025-06-06,SC02,L1,FRDG-B,230,0,3,47.09,0.725
2025-06-07,SC02,L1,FRDG-B,187,1,2,47.14,0.75
2025-06-08,SC02,L1,FRDG-B,166,0,4,27.52,0.696
2025-06-09,SC02,L1,FRDG-B,221,1,0,50.34,0.809
2025-06-10,SC02,L1,FRDG-B,219,1,7,46.64,0.885
2025-06-11,SC02,L1,FRDG-B,246,2,3,25.37,0.855
2025-06-12,SC02,L1,FRDG-B,245,2,4,22.78,0.85
2025-06-13,SC02,L1,FRDG-B,251,0,2,39.28,0.854
2025-06-14,SC02,L1,FRDG-B,141,0,1,20.02,0.721
2025-06-15,SC02,L1,FRDG-B,162,0,6,30.35,0.775
2025-06-16,SC02,L1,FRDG-B,239,0,6,54.88,0.804
2025-06-17,SC02,L1,FRDG-B,196,2,6,55.46,0.782
2025-06-18,SC02,L1,FRDG-B,193,2,6,48.87,0.874
2025-06-19,SC02,L1,FRDG-B,207,0,7,36.11,0.666
2025-06-20,SC02,L1,FRDG-B,214,2,2,39.37,0.804
2025-06-21,SC02,L1,FRDG-B,174,1,6,46.65,0.723
2025-06-22,SC02,L1,FRDG-B,175,3,4,41.5,0.641
2025-06-23,SC02,L1,FRDG-B,194,1,3,58.98,0.921
2025-06-24,SC02,L1,FRDG-B,213,1,6,41.9,0.766
2025-06-25,SC02,L1,FRDG-B,218,2,5,55.38,0.785
2025-06-26,SC02,L1,FRDG-B,200,1,6,28.98,0.809
2025-06-27,SC02,L1,FRDG-B,229,1,4,30.75,0.786
2025-06-28,SC02,L1,FRDG-B,139,1,7,22.69,0.622
2025-06-29,SC02,L1,FRDG-B,140,2,2,43.03,0.715
2025-06-30,SC02,L1,FRDG-B,242,4,1,27.69,0.853
2025-04-01,SC02,L1,WASH-A,200,2,5,50.18,0.785
2025-04-02,SC02,L1,WASH-A,161,0,4,45.22,0.83
2025-04-03,SC02,L1,WASH-A,229,2,2,55.37,0.877
2025-04-04,SC02,L1,WASH-A,208,2,4,47.19,0.774
2025-04-05,SC02,L1,WASH-A,113,0,3,34.99,0.755
2025-04-06,SC02,L1,WASH-A,165,0,4,22.87,0.815
2025-04-07,SC02,L1,WASH-A,205,3,0,33.96,0.767
2025-04-08,SC02,L1,WASH-A,200,1,8,48.97,0.826
2025-04-09,SC02,L1,WASH-A,201,2,3,54.82,0.849
2025-04-10,SC02,L1,WASH-A,204,0,7,45.12,0.757
2025-04-11,SC02,L1,WASH-A,186,0,6,28.63,0.811
2025-04-12,SC02,L1,WASH-A,127,1,4,47.67,0.831
2025-04-13,SC02,L1,WASH-A,130,0,4,36.58,0.662
2025-04-14,SC02,L1,WASH-A,202,1,4,34.79,0.702
2025-04-15,SC02,L1,WASH-A,200,4,4,50.04,0.793
2025-04-16,SC02,L1,WASH-A,181,1,4,25.6,0.801
2025-04-17,SC02,L1,WASH-A,178,1,4,31.29,0.83
2025-04-18,SC02,L1,WASH-A,197,1,5,46.65,0.793
2025-04-19,SC02,L1,WASH-A,148,0,4,22.14,0.741
2025-04-20,SC02,L1,WASH-A,169,1,6,21.93,0.763
2025-04-21,SC02,L1,WASH-A,216,0,5,59.25,0.728
2025-04-22,SC02,L1,WASH-A,194,0,1,23.12,0.759
2025-04-23,SC02,L1,WASH-A,239,0,4,23.43,0.873
2025-04-24,SC02,L1,WASH-A,214,0,3,48.23,0.826
2025-04-25,SC02,L1,WASH-A,226,1,4,42.42,0.819
2025-04-26,SC02,L1,WASH-A,130,0,1,41.23,0.648
2025-04-27,SC02,L1,WASH-A,145,0,4,45.0,0.687
2025-04-28,SC02,L1,WASH-A,234,1,2,31.34,0.833
2025-04-29,SC02,L1,WASH-A,205,0,5,45.37,0.857
2025-04-30,SC02,L1,WASH-A,256,2,3,42.98,0.715
2025-05-01,SC02,L1,WASH-A,207,1,3,39.52,0.741
2025-05-02,SC02,L1,WASH-A,204,0,6,26.73,0.75
2025-05-03,SC02,L1,WASH-A,184,1,5,51.54,0.758
2025-05-04,SC02,L1,WASH-A,110,1,6,47.11,0.728
2025-05-05,SC02,L1,WASH-A,209,0,4,42.17,0.776
2025-05-06,SC02,L1,WASH-A,156,2,2,30.44,0.893
2025-05-07,SC02,L1,WASH-A,165,0,3,46.62,0.911
2025-05-08,SC02,L1,WASH-A,204,0,5,54.47,0.75
2025-05-09,SC02,L1,WASH-A,171,1,4,21.55,0.86
2025-05-10,SC02,L1,WASH-A,157,0,6,26.92,0.749
2025-05-11,SC02,L1,WASH-A,131,1,2,45.81,0.819
2025-05-12,SC02,L1,WASH-A,200,0,3,50.35,0.813
2025-05-13,SC02,L1,WASH-A,197,1,4,59.55,0.708
2025-05-14,SC02,L1,WASH-A,224,0,4,42.53,0.813
2025-05-15,SC02,L1,WASH-A,178,1,3,56.03,0.702
2025-05-16,SC02,L1,WASH-A,215,1,3,47.59,0.759
2025-05-17,SC02,L1,WASH-A,125,3,7,55.03,0.889
2025-05-18,SC02,L1,WASH-A,163,1,4,25.65,0.733
2025-05-19,SC02,L1,WASH-A,217,1,2,44.24,0.951
2025-05-20,SC02,L1,WASH-A,175,2,0,52.72,0.844
2025-05-21,SC02,L1,WASH-A,199,0,2,46.41,0.886
2025-05-22,SC02,L1,WASH-A,215,1,4,28.12,0.784
2025-05-23,SC02,L1,WASH-A,235,1,6,57.26,0.745
2025-05-24,SC02,L1,WASH-A,117,0,7,22.56,0.621
2025-05-25,SC02,L1,WASH-A,156,1,3,24.4,0.725
2025-05-26,SC02,L1,WASH-A,212,2,4,34.51,0.79
2025-05-27,SC02,L1,WASH-A,224,1,3,37.32,0.902
2025-05-28,SC02,L1,WASH-A,196,1,5,59.8,0.793
2025-05-29,SC02,L1,WASH-A,212,1,4,37.52,0.797
2025-05-30,SC02,L1,WASH-A,233,1,6,42.57,0.731
2025-05-31,SC02,L1,WASH-A,117,0,5,20.14,0.678
2025-06-01,SC02,L1,WASH-A,159,0,3,22.58,0.663
2025-06-02,SC02,L1,WASH-A,214,2,2,59.52,0.903
2025-06-03,SC02,L1,WASH-A,214,1,3,54.2,0.9
2025-06-04,SC02,L1,WASH-A,242,4,9,36.39,0.714
2025-06-05,SC02,L1,WASH-A,196,1,5,32.93,0.728
2025-06-06,SC02,L1,WASH-A,202,1,7,43.43,0.727
2025-06-07,SC02,L1,WASH-A,138,1,3,42.23,0.711
2025-06-08,SC02,L1,WASH-A,171,0,9,28.35,0.633
2025-06-09,SC02,L1,WASH-A,238,0,6,46.68,0.731
2025-06-10,SC02,L1,WASH-A,189,1,4,31.73,0.796
2025-06-11,SC02,L1,WASH-A,200,0,1,25.3,0.875
2025-06-12,SC02,L1,WASH-A,224,1,4,40.34,0.845
2025-06-13,SC02,L1,WASH-A,230,0,5,51.14,0.776
2025-06-14,SC02,L1,WASH-A,148,0,4,25.57,0.742
2025-06-15,SC02,L1,WASH-A,155,1,1,51.14,0.65
2025-06-16,SC02,L1,WASH-A,188,1,5,56.25,0.865
2025-06-17,SC02,L1,WASH-A,227,0,2,25.2,0.804
2025-06-18,SC02,L1,WASH-A,189,0,4,55.47,0.764
2025-06-19,SC02,L1,WASH-A,217,1,1,29.79,0.862
2025-06-20,SC02,L1,WASH-A,204,0,2,40.35,0.73
2025-06-21,SC02,L1,WASH-A,127,2,2,55.99,0.597
2025-06-22,SC02,L1,WASH-A,163,1,4,31.65,0.632
2025-06-23,SC02,L1,WASH-A,168,0,4,29.09,0.869
2025-06-24,SC02,L1,WASH-A,211,1,4,55.5,0.917
2025-06-25,SC02,L1,WASH-A,206,2,3,26.35,0.842
2025-06-26,SC02,L1,WASH-A,215,1,2,34.18,0.817
2025-06-27,SC02,L1,WASH-A,193,1,4,25.0,0.862
2025-06-28,SC02,L1,WASH-A,155,0,7,52.85,0.686
2025-06-29,SC02,L1,WASH-A,148,1,5,40.67,0.737
2025-06-30,SC02,L1,WASH-A,208,2,2,24.15,0.811
2025-04-01,SC02,L1,WASH-B,182,0,7,45.92,0.862
2025-04-02,SC02,L1,WASH-B,258,1,8,34.03,0.907
2025-04-03,SC02,L1,WASH-B,244,4,4,53.12,0.749
2025-04-04,SC02,L1,WASH-B,263,1,8,51.42,0.715
2025-04-05,SC02,L1,WASH-B,163,4,7,28.95,0.71
2025-04-06,SC02,L1,WASH-B,185,2,4,49.46,0.7
2025-04-07,SC02,L1,WASH-B,252,0,4,30.86,0.908
2025-04-08,SC02,L1,WASH-B,218,1,2,30.48,0.778
2025-04-09,SC02,L1,WASH-B,201,0,1,53.33,0.799
2025-04-10,SC02,L1,WASH-B,234,1,9,33.87,0.774
2025-04-11,SC02,L1,WASH-B,264,2,3,36.54,0.898
2025-04-12,SC02,L1,WASH-B,232,2,5,36.17,0.597
2025-04-13,SC02,L1,WASH-B,157,2,4,57.7,0.672
2025-04-14,SC02,L1,WASH-B,211,0,5,39.32,0.808
2025-04-15,SC02,L1,WASH-B,258,3,4,39.91,0.848
2025-04-16,SC02,L1,WASH-B,203,1,8,50.09,0.727
2025-04-17,SC02,L1,WASH-B,262,2,5,22.76,0.81
2025-04-18,SC02,L1,WASH-B,300,4,8,57.5,0.867
2025-04-19,SC02,L1,WASH-B,195,1,7,30.79,0.747
2025-04-20,SC02,L1,WASH-B,147,1,3,46.89,0.597
2025-04-21,SC02,L1,WASH-B,246,1,6,44.45,0.888
2025-04-22,SC02,L1,WASH-B,282,1,1,39.53,0.755
2025-04-23,SC02,L1,WASH-B,261,1,5,38.67,0.828
2025-04-24,SC02,L1,WASH-B,213,2,8,47.45,0.866
2025-04-25,SC02,L1,WASH-B,249,0,7,29.22,0.763
2025-04-26,SC02,L1,WASH-B,207,1,4,23.22,0.83
2025-04-27,SC02,L1,WASH-B,177,0,3,46.99,0.807
2025-04-28,SC02,L1,WASH-B,302,1,3,38.69,0.794
2025-04-29,SC02,L1,WASH-B,234,4,2,48.18,0.627
2025-04-30,SC02,L1,WASH-B,240,0,4,20.51,0.902
2025-05-01,SC02,L1,WASH-B,225,1,6,44.17,0.911
2025-05-02,SC02,L1,WASH-B,241,3,6,55.59,0.796
2025-05-03,SC02,L1,WASH-B,169,2,6,33.21,0.776
2025-05-04,SC02,L1,WASH-B,138,1,6,46.92,0.737
2025-05-05,SC02,L1,WASH-B,276,2,9,40.64,0.815
2025-05-06,SC02,L1,WASH-B,204,1,4,37.56,0.825
2025-05-07,SC02,L1,WASH-B,259,3,4,25.36,0.69
2025-05-08,SC02,L1,WASH-B,217,0,3,45.96,0.841
2025-05-09,SC02,L1,WASH-B,284,2,10,37.76,0.737
2025-05-10,SC02,L1,WASH-B,164,1,4,56.94,0.707
2025-05-11,SC02,L1,WASH-B,181,1,4,36.44,0.66
2025-05-12,SC02,L1,WASH-B,241,1,5,56.7,0.879
2025-05-13,SC02,L1,WASH-B,252,2,14,25.39,0.818
2025-05-14,SC02,L1,WASH-B,286,2,5,42.8,0.681
2025-05-15,SC02,L1,WASH-B,237,1,9,54.92,0.851
2025-05-16,SC02,L1,WASH-B,260,3,8,52.61,0.737
2025-05-17,SC02,L1,WASH-B,99,0,9,22.03,0.657
2025-05-18,SC02,L1,WASH-B,169,1,4,46.13,0.763
2025-05-19,SC02,L1,WASH-B,277,0,6,59.78,0.89
2025-05-20,SC02,L1,WASH-B,233,0,5,27.28,0.709
2025-05-21,SC02,L1,WASH-B,293,0,5,55.62,0.754
2025-05-22,SC02,L1,WASH-B,167,0,6,20.37,0.711
2025-05-23,SC02,L1,WASH-B,284,1,2,21.51,0.93
2025-05-24,SC02,L1,WASH-B,158,0,6,59.47,0.706
2025-05-25,SC02,L1,WASH-B,182,1,3,24.54,0.783
2025-05-26,SC02,L1,WASH-B,268,1,5,25.94,0.899
2025-05-27,SC02,L1,WASH-B,237,1,3,47.03,0.842
2025-05-28,SC02,L1,WASH-B,291,1,7,59.93,0.685
2025-05-29,SC02,L1,WASH-B,246,0,9,35.12,0.732
2025-05-30,SC02,L1,WASH-B,219,1,4,47.64,0.692
2025-05-31,SC02,L1,WASH-B,169,0,4,51.38,0.65
2025-06-01,SC02,L1,WASH-B,178,0,6,41.24,0.68
2025-06-02,SC02,L1,WASH-B,252,3,4,57.78,0.867
2025-06-03,SC02,L1,WASH-B,252,0,9,37.58,0.659
2025-06-04,SC02,L1,WASH-B,267,3,4,45.64,0.882
2025-06-05,SC02,L1,WASH-B,215,1,3,37.06,0.78
2025-06-06,SC02,L1,WASH-B,207,0,8,45.26,0.719
2025-06-07,SC02,L1,WASH-B,150,1,2,38.89,0.727
2025-06-08,SC02,L1,WASH-B,165,1,9,46.04,0.785
2025-06-09,SC02,L1,WASH-B,228,0,4,36.93,0.818
2025-06-10,SC02,L1,WASH-B,254,0,6,22.54,0.85
2025-06-11,SC02,L1,WASH-B,233,0,3,45.45,0.786
2025-06-12,SC02,L1,WASH-B,278,3,6,24.51,0.935
2025-06-13,SC02,L1,WASH-B,237,1,3,49.55,0.86
2025-06-14,SC02,L1,WASH-B,202,1,8,51.55,0.71
2025-06-15,SC02,L1,WASH-B,219,1,6,29.23,0.741
2025-06-16,SC02,L1,WASH-B,240,3,4,26.85,0.726
2025-06-17,SC02,L1,WASH-B,254,0,3,49.93,0.905
2025-06-18,SC02,L1,WASH-B,248,1,4,34.69,0.861
2025-06-19,SC02,L1,WASH-B,254,2,2,59.17,0.852
2025-06-20,SC02,L1,WASH-B,246,0,6,37.0,0.718
2025-06-21,SC02,L1,WASH-B,160,1,6,38.46,0.595
2025-06-22,SC02,L1,WASH-B,134,0,10,57.7,0.787
2025-06-23,SC02,L1,WASH-B,261,1,6,52.06,0.766
2025-06-24,SC02,L1,WASH-B,270,1,4,40.2,0.865
2025-06-25,SC02,L1,WASH-B,211,1,4,29.75,0.743
2025-06-26,SC02,L1,WASH-B,263,0,2,59.3,0.894
2025-06-27,SC02,L1,WASH-B,189,0,2,23.17,0.845
2025-06-28,SC02,L1,WASH-B,190,2,7,54.17,0.667
2025-06-29,SC02,L1,WASH-B,166,0,5,56.7,0.707
2025-06-30,SC02,L1,WASH-B,254,1,4,38.75,0.75
2025-04-01,SC02,L2,FRDG-A,197,1,7,38.69,0.791
2025-04-02,SC02,L2,FRDG-A,179,0,1,53.5,0.931
2025-04-03,SC02,L2,FRDG-A,162,1,3,55.11,0.942
2025-04-04,SC02,L2,FRDG-A,168,1,6,43.97,0.836
2025-04-05,SC02,L2,FRDG-A,157,0,4,31.23,0.728
2025-04-06,SC02,L2,FRDG-A,110,0,7,54.58,0.609
2025-04-07,SC02,L2,FRDG-A,182,1,5,36.91,0.783
2025-04-08,SC02,L2,FRDG-A,200,0,2,32.8,0.839
2025-04-09,SC02,L2,FRDG-A,169,3,5,41.23,0.814
2025-04-10,SC02,L2,FRDG-A,196,1,1,44.89,0.82
2025-04-11,SC02,L2,FRDG-A,209,0,2,53.34,0.775
2025-04-12,SC02,L2,FRDG-A,146,0,8,32.94,0.693
2025-04-13,SC02,L2,FRDG-A,122,0,3,27.15,0.605
2025-04-14,SC02,L2,FRDG-A,189,0,1,37.75,0.874
2025-04-15,SC02,L2,FRDG-A,173,1,4,46.09,0.787
2025-04-16,SC02,L2,FRDG-A,169,1,3,42.02,0.77
2025-04-17,SC02,L2,FRDG-A,224,1,5,35.97,0.848
2025-04-18,SC02,L2,FRDG-A,224,1,2,42.27,0.887
2025-04-19,SC02,L2,FRDG-A,95,0,2,31.06,0.727
2025-04-20,SC02,L2,FRDG-A,127,0,4,40.68,0.749
2025-04-21,SC02,L2,FRDG-A,233,2,3,23.25,0.764
2025-04-22,SC02,L2,FRDG-A,166,1,5,42.56,0.738
2025-04-23,SC02,L2,FRDG-A,203,3,7,45.84,0.795
2025-04-24,SC02,L2,FRDG-A,213,0,5,39.07,0.803
2025-04-25,SC02,L2,FRDG-A,199,0,5,35.71,0.713
2025-04-26,SC02,L2,FRDG-A,130,0,7,38.91,0.828
2025-04-27,SC02,L2,FRDG-A,121,1,5,41.09,0.717
2025-04-28,SC02,L2,FRDG-A,218,1,5,23.09,0.751
2025-04-29,SC02,L2,FRDG-A,197,1,4,52.61,0.806
2025-04-30,SC02,L2,FRDG-A,191,1,3,48.15,0.828
2025-05-01,SC02,L2,FRDG-A,224,0,3,46.41,0.796
2025-05-02,SC02,L2,FRDG-A,228,1,2,24.45,0.787
2025-05-03,SC02,L2,FRDG-A,165,1,3,38.97,0.741
2025-05-04,SC02,L2,FRDG-A,138,1,4,41.72,0.651
2025-05-05,SC02,L2,FRDG-A,199,2,5,59.95,0.88
2025-05-06,SC02,L2,FRDG-A,174,1,3,28.3,0.82
2025-05-07,SC02,L2,FRDG-A,180,0,3,47.06,1.0
2025-05-08,SC02,L2,FRDG-A,199,1,5,35.32,0.796
2025-05-09,SC02,L2,FRDG-A,150,0,0,30.11,0.8
2025-05-10,SC02,L2,FRDG-A,148,1,4,28.56,0.656
2025-05-11,SC02,L2,FRDG-A,138,1,3,46.92,0.707
2025-05-12,SC02,L2,FRDG-A,209,2,3,31.42,0.878
2025-05-13,SC02,L2,FRDG-A,252,1,1,40.99,0.746
2025-05-14,SC02,L2,FRDG-A,163,0,5,49.27,0.709
2025-05-15,SC02,L2,FRDG-A,197,1,1,22.96,0.871
2025-05-16,SC02,L2,FRDG-A,206,2,4,20.82,0.769
2025-05-17,SC02,L2,FRDG-A,141,2,2,27.43,0.759
2025-05-18,SC02,L2,FRDG-A,95,0,0,52.68,0.834
2025-05-19,SC02,L2,FRDG-A,179,0,2,22.8,0.88
2025-05-20,SC02,L2,FRDG-A,189,1,2,59.76,0.78
2025-05-21,SC02,L2,FRDG-A,214,0,4,32.2,0.739
2025-05-22,SC02,L2,FRDG-A,201,0,3,23.14,0.812
2025-05-23,SC02,L2,FRDG-A,180,1,3,53.98,0.854
2025-05-24,SC02,L2,FRDG-A,137,0,4,55.08,0.624
2025-05-25,SC02,L2,FRDG-A,135,2,2,57.42,0.812
2025-05-26,SC02,L2,FRDG-A,187,0,4,53.32,0.749
2025-05-27,SC02,L2,FRDG-A,179,1,5,35.16,0.716
2025-05-28,SC02,L2,FRDG-A,207,1,4,35.25,0.922
2025-05-29,SC02,L2,FRDG-A,192,0,6,33.78,0.808
2025-05-30,SC02,L2,FRDG-A,162,1,2,20.42,0.715
2025-05-31,SC02,L2,FRDG-A,138,0,6,44.64,0.702
2025-06-01,SC02,L2,FRDG-A,140,2,2,20.94,0.835
2025-06-02,SC02,L2,FRDG-A,200,1,4,38.01,0.76
2025-06-03,SC02,L2,FRDG-A,207,3,5,29.49,0.831
2025-06-04,SC02,L2,FRDG-A,220,2,2,40.31,0.636
2025-06-05,SC02,L2,FRDG-A,211,0,2,59.38,0.863
2025-06-06,SC02,L2,FRDG-A,200,0,3,47.73,0.727
2025-06-07,SC02,L2,FRDG-A,113,0,7,55.32,0.752
2025-06-08,SC02,L2,FRDG-A,120,1,2,41.37,0.805
2025-06-09,SC02,L2,FRDG-A,160,0,2,40.76,0.874
2025-06-10,SC02,L2,FRDG-A,210,2,4,48.06,0.886
2025-06-11,SC02,L2,FRDG-A,189,0,5,38.05,0.757
2025-06-12,SC02,L2,FRDG-A,178,0,6,25.91,0.798
2025-06-13,SC02,L2,FRDG-A,227,3,4,25.9,0.942
2025-06-14,SC02,L2,FRDG-A,161,0,5,34.68,0.579
2025-06-15,SC02,L2,FRDG-A,133,1,2,38.14,0.739
2025-06-16,SC02,L2,FRDG-A,206,1,1,22.01,0.795
2025-06-17,SC02,L2,FRDG-A,217,0,4,34.64,0.821
2025-06-18,SC02,L2,FRDG-A,209,2,4,45.47,0.813
2025-06-19,SC02,L2,FRDG-A,179,3,6,35.91,0.868
2025-06-20,SC02,L2,FRDG-A,220,3,4,51.76,0.842
2025-06-21,SC02,L2,FRDG-A,169,0,8,39.75,0.585
2025-06-22,SC02,L2,FRDG-A,112,0,1,24.26,0.775
2025-06-23,SC02,L2,FRDG-A,216,0,2,29.69,0.727
2025-06-24,SC02,L2,FRDG-A,207,0,4,32.91,0.82
2025-06-25,SC02,L2,FRDG-A,224,2,1,30.33,0.922
2025-06-26,SC02,L2,FRDG-A,202,0,5,35.88,0.79
2025-06-27,SC02,L2,FRDG-A,169,0,5,40.9,0.746
2025-06-28,SC02,L2,FRDG-A,136,1,2,43.19,0.776
2025-06-29,SC02,L2,FRDG-A,141,1,2,39.14,0.734
2025-06-30,SC02,L2,FRDG-A,168,0,6,57.66,1.0
2025-04-01,SC02,L2,FRDG-B,298,0,10,57.3,0.818
2025-04-02,SC02,L2,FRDG-B,250,0,6,29.63,0.817
2025-04-03,SC02,L2,FRDG-B,268,1,3,29.71,0.73
2025-04-04,SC02,L2,FRDG-B,318,2,5,34.74,0.756
2025-04-05,SC02,L2,FRDG-B,180,1,7,57.01,0.637
2025-04-06,SC02,L2,FRDG-B,198,0,3,30.86,0.609
2025-04-07,SC02,L2,FRDG-B,265,2,13,21.44,0.874
2025-04-08,SC02,L2,FRDG-B,226,1,3,23.45,0.733
2025-04-09,SC02,L2,FRDG-B,317,0,4,46.11,0.78
2025-04-10,SC02,L2,FRDG-B,304,0,6,39.15,0.747
2025-04-11,SC02,L2,FRDG-B,237,2,6,28.17,0.824
2025-04-12,SC02,L2,FRDG-B,204,3,7,29.98,0.782
2025-04-13,SC02,L2,FRDG-B,179,2,2,49.0,0.776
2025-04-14,SC02,L2,FRDG-B,311,0,3,35.28,0.824
2025-04-15,SC02,L2,FRDG-B,279,1,9,32.47,0.776
2025-04-16,SC02,L2,FRDG-B,303,2,6,45.74,0.769
2025-04-17,SC02,L2,FRDG-B,336,3,5,36.76,0.745
2025-04-18,SC02,L2,FRDG-B,246,0,8,36.65,0.834
2025-04-19,SC02,L2,FRDG-B,165,2,5,44.73,0.701
2025-04-20,SC02,L2,FRDG-B,220,0,9,32.11,0.707
2025-04-21,SC02,L2,FRDG-B,262,0,6,40.69,0.785
2025-04-22,SC02,L2,FRDG-B,284,0,5,49.11,0.749
2025-04-23,SC02,L2,FRDG-B,303,2,15,36.07,0.817
2025-04-24,SC02,L2,FRDG-B,284,1,5,22.77,0.843
2025-04-25,SC02,L2,FRDG-B,229,2,3,30.04,0.907
2025-04-26,SC02,L2,FRDG-B,216,1,3,52.79,0.777
2025-04-27,SC02,L2,FRDG-B,235,0,9,25.58,0.657
2025-04-28,SC02,L2,FRDG-B,295,3,5,24.88,0.829
2025-04-29,SC02,L2,FRDG-B,254,2,4,21.93,0.834
2025-04-30,SC02,L2,FRDG-B,297,0,7,21.21,0.817
2025-05-01,SC02,L2,FRDG-B,305,1,5,47.13,0.837
2025-05-02,SC02,L2,FRDG-B,278,2,3,41.86,0.732
2025-05-03,SC02,L2,FRDG-B,199,0,9,34.72,0.652
2025-05-04,SC02,L2,FRDG-B,215,1,6,39.15,0.731
2025-05-05,SC02,L2,FRDG-B,276,0,7,27.72,0.761
2025-05-06,SC02,L2,FRDG-B,349,0,9,53.2,0.785
2025-05-07,SC02,L2,FRDG-B,281,0,7,38.5,0.711
2025-05-08,SC02,L2,FRDG-B,273,1,6,24.29,0.799
2025-05-09,SC02,L2,FRDG-B,261,0,3,53.59,0.759
2025-05-10,SC02,L2,FRDG-B,210,4,4,51.65,0.76
2025-05-11,SC02,L2,FRDG-B,211,0,6,37.75,0.731
2025-05-12,SC02,L2,FRDG-B,301,0,6,49.37,0.786
2025-05-13,SC02,L2,FRDG-B,258,1,5,21.67,0.859
2025-05-14,SC02,L2,FRDG-B,241,2,3,59.87,0.884
2025-05-15,SC02,L2,FRDG-B,269,1,4,40.51,0.825
2025-05-16,SC02,L2,FRDG-B,316,2,5,55.93,0.809
2025-05-17,SC02,L2,FRDG-B,197,1,6,22.32,0.63
2025-05-18,SC02,L2,FRDG-B,185,1,4,39.96,0.786
2025-05-19,SC02,L2,FRDG-B,307,1,9,57.72,0.838
2025-05-20,SC02,L2,FRDG-B,272,1,6,49.29,0.816
2025-05-21,SC02,L2,FRDG-B,295,1,3,38.96,0.744
2025-05-22,SC02,L2,FRDG-B,254,1,6,25.29,0.722
2025-05-23,SC02,L2,FRDG-B,291,3,11,36.68,0.781
2025-05-24,SC02,L2,FRDG-B,161,0,2,49.07,0.775
2025-05-25,SC02,L2,FRDG-B,245,1,7,51.71,0.808
2025-05-26,SC02,L2,FRDG-B,257,1,7,30.81,0.695
2025-05-27,SC02,L2,FRDG-B,237,0,8,48.21,0.777
2025-05-28,SC02,L2,FRDG-B,251,1,2,59.53,0.82
2025-05-29,SC02,L2,FRDG-B,241,0,6,29.98,0.856
2025-05-30,SC02,L2,FRDG-B,262,1,3,43.38,0.851
2025-05-31,SC02,L2,FRDG-B,155,1,6,39.26,0.819
2025-06-01,SC02,L2,FRDG-B,160,0,6,52.89,0.768
2025-06-02,SC02,L2,FRDG-B,290,1,7,51.95,0.877
2025-06-03,SC02,L2,FRDG-B,277,1,5,52.08,0.947
2025-06-04,SC02,L2,FRDG-B,229,0,6,56.07,0.857
2025-06-05,SC02,L2,FRDG-B,303,0,5,53.66,0.808
2025-06-06,SC02,L2,FRDG-B,270,1,5,47.77,0.855
