date,site_code,line_code,product_code,units_ok,units_rework,scrap_units,takt_time_s,oee
2025-07-15,SC02,L1,FRDG-B,225,1,4,48.62,0.91
2025-07-16,SC02,L1,FRDG-B,224,1,4,48.64,0.828
2025-07-17,SC02,L1,FRDG-B,211,0,3,58.48,0.912
2025-07-18,SC02,L1,FRDG-B,192,0,5,59.85,0.933
2025-07-19,SC02,L1,FRDG-B,164,2,6,27.48,0.651
2025-07-20,SC02,L1,FRDG-B,145,0,7,51.12,0.735
2025-07-21,SC02,L1,FRDG-B,163,2,4,20.56,0.777
2025-07-22,SC02,L1,FRDG-B,249,1,5,21.76,0.742
2025-07-23,SC02,L1,FRDG-B,244,1,5,22.75,0.773
2025-07-24,SC02,L1,FRDG-B,196,0,6,47.79,0.811
2025-07-25,SC02,L1,FRDG-B,270,3,3,54.07,0.807
2025-07-26,SC02,L1,FRDG-B,167,0,3,38.31,0.68
2025-07-27,SC02,L1,FRDG-B,144,1,2,22.05,0.731
2025-07-28,SC02,L1,FRDG-B,183,2,2,42.14,0.78
2025-07-29,SC02,L1,FRDG-B,220,0,3,57.26,0.795
2025-07-30,SC02,L1,FRDG-B,225,2,5,26.63,0.843
2025-07-31,SC02,L1,FRDG-B,241,1,5,32.68,0.922
2025-08-01,SC02,L1,FRDG-B,184,1,8,38.15,0.838
2025-08-02,SC02,L1,FRDG-B,141,1,6,58.95,0.682
2025-08-03,SC02,L1,FRDG-B,170,2,5,35.42,0.763
2025-08-04,SC02,L1,FRDG-B,270,1,5,31.96,0.817
2025-08-05,SC02,L1,FRDG-B,188,1,6,42.37,0.91
2025-08-06,SC02,L1,FRDG-B,228,1,3,40.47,0.71
2025-08-07,SC02,L1,FRDG-B,238,2,5,32.52,0.702
2025-08-08,SC02,L1,FRDG-B,221,2,5,34.74,0.821
2025-08-09,SC02,L1,FRDG-B,179,1,3,47.61,0.727
2025-08-10,SC02,L1,FRDG-B,158,1,3,38.46,0.695
2025-08-11,SC02,L1,FRDG-B,227,1,5,20.23,0.813
2025-08-12,SC02,L1,FRDG-B,205,1,7,54.87,0.705
2025-08-13,SC02,L1,FRDG-B,232,1,5,26.57,0.884
2025-08-14,SC02,L1,FRDG-B,227,2,10,36.61,0.74
2025-08-15,SC02,L1,FRDG-B,256,0,6,31.51,0.758
2025-08-16,SC02,L1,FRDG-B,152,1,4,44.89,0.715
2025-08-17,SC02,L1,FRDG-B,121,1,3,56.09,0.769
2025-08-18,SC02,L1,FRDG-B,226,2,1,42.93,0.753
2025-08-19,SC02,L1,FRDG-B,261,0,3,51.05,0.744
2025-08-20,SC02,L1,FRDG-B,212,0,4,27.9,0.93
2025-08-21,SC02,L1,FRDG-B,198,1,2,29.41,0.778
2025-08-22,SC02,L1,FRDG-B,160,1,8,33.75,0.787
2025-08-23,SC02,L1,FRDG-B,116,1,6,47.73,0.804
2025-08-24,SC02,L1,FRDG-B,158,2,4,40.6,0.673
2025-08-25,SC02,L1,FRDG-B,188,0,4,25.42,0.827
2025-08-26,SC02,L1,FRDG-B,165,1,8,40.92,0.733
2025-08-27,SC02,L1,FRDG-B,223,1,6,42.04,0.824
2025-08-28,SC02,L1,FRDG-B,236,3,5,46.32,0.994
2025-08-29,SC02,L1,FRDG-B,227,1,7,24.92,0.974
2025-08-30,SC02,L1,FRDG-B,127,1,3,28.18,0.592
2025-08-31,SC02,L1,FRDG-B,180,1,2,24.03,0.768
2025-09-01,SC02,L1,FRDG-B,219,0,6,35.66,0.884
2025-09-02,SC02,L1,FRDG-B,213,3,2,59.36,0.82
2025-09-03,SC02,L1,FRDG-B,215,0,5,48.07,0.706
2025-09-04,SC02,L1,FRDG-B,235,1,6,32.99,0.716
2025-09-05,SC02,L1,FRDG-B,253,2,5,42.6,0.758
2025-09-06,SC02,L1,FRDG-B,156,0,4,23.1,0.877
2025-09-07,SC02,L1,FRDG-B,139,1,3,51.67,0.657
2025-09-08,SC02,L1,FRDG-B,206,0,4,43.42,0.854
2025-09-09,SC02,L1,FRDG-B,259,2,4,48.68,0.756
2025-09-10,SC02,L1,FRDG-B,225,2,1,42.63,1.0
2025-09-11,SC02,L1,FRDG-B,193,0,4,58.38,0.796
2025-09-12,SC02,L1,FRDG-B,257,1,3,23.12,0.664
2025-09-13,SC02,L1,FRDG-B,179,2,1,46.73,0.709
2025-09-14,SC02,L1,FRDG-B,146,2,3,54.18,0.807
2025-09-15,SC02,L1,FRDG-B,212,0,3,57.51,0.925
2025-09-16,SC02,L1,FRDG-B,221,0,2,52.1,0.712
2025-09-17,SC02,L1,FRDG-B,256,1,5,42.67,0.785
2025-09-18,SC02,L1,FRDG-B,246,1,5,52.23,0.832
2025-09-19,SC02,L1,FRDG-B,233,4,1,24.67,0.901
2025-09-20,SC02,L1,FRDG-B,130,0,7,24.37,0.639
2025-09-21,SC02,L1,FRDG-B,135,1,3,31.64,0.638
2025-09-22,SC02,L1,FRDG-B,247,4,3,33.21,0.791
2025-09-23,SC02,L1,FRDG-B,259,1,5,22.34,0.792
2025-09-24,SC02,L1,FRDG-B,219,0,6,24.48,0.737
2025-09-25,SC02,L1,FRDG-B,197,1,5,42.4,0.863
2025-09-26,SC02,L1,FRDG-B,245,2,5,44.51,0.708
2025-09-27,SC02,L1,FRDG-B,136,0,2,30.71,0.729
2025-09-28,SC02,L1,FRDG-B,164,2,6,36.61,0.646
2025-09-29,SC02,L1,FRDG-B,196,1,7,57.64,0.661
2025-09-30,SC02,L1,FRDG-B,202,1,5,28.27,0.838
2025-07-01,SC02,L1,WASH-A,218,0,1,52.16,0.781
2025-07-02,SC02,L1,WASH-A,163,0,4,23.34,0.871
2025-07-03,SC02,L1,WASH-A,233,1,1,49.27,0.746
2025-07-04,SC02,L1,WASH-A,182,0,4,21.57,0.716
2025-07-05,SC02,L1,WASH-A,137,0,3,44.09,0.551
2025-07-06,SC02,L1,WASH-A,166,3,6,27.68,0.875
2025-07-07,SC02,L1,WASH-A,183,0,4,46.49,0.798
2025-07-08,SC02,L1,WASH-A,200,1,4,45.74,0.772
2025-07-09,SC02,L1,WASH-A,204,1,3,50.0,0.856
2025-07-10,SC02,L1,WASH-A,176,2,5,52.84,0.801
2025-07-11,SC02,L1,WASH-A,202,2,6,45.33,0.863
2025-07-12,SC02,L1,WASH-A,142,1,5,57.31,0.689
2025-07-13,SC02,L1,WASH-A,154,0,3,45.07,0.61
2025-07-14,SC02,L1,WASH-A,242,1,8,42.95,0.895
2025-07-15,SC02,L1,WASH-A,183,3,6,53.38,0.73
2025-07-16,SC02,L1,WASH-A,213,0,4,23.7,0.692
2025-07-17,SC02,L1,WASH-A,219,2,6,33.45,0.756
2025-07-18,SC02,L1,WASH-A,178,0,1,51.57,0.875
2025-07-19,SC02,L1,WASH-A,154,0,4,43.16,0.723
2025-07-20,SC02,L1,WASH-A,166,0,9,28.19,0.741
2025-07-21,SC02,L1,WASH-A,233,2,5,52.9,0.859
2025-07-22,SC02,L1,WASH-A,215,1,6,59.17,0.712
2025-07-23,SC02,L1,WASH-A,222,0,4,58.86,0.937
2025-07-24,SC02,L1,WASH-A,181,0,8,39.74,0.874
2025-07-25,SC02,L1,WASH-A,202,3,7,53.86,0.774
2025-07-26,SC02,L1,WASH-A,161,2,6,56.94,0.694
2025-07-27,SC02,L1,WASH-A,156,0,5,53.17,0.697
2025-07-28,SC02,L1,WASH-A,207,0,4,23.7,0.893
2025-07-29,SC02,L1,WASH-A,223,1,3,23.85,0.789
2025-07-30,SC02,L1,WASH-A,165,0,3,21.52,0.764
2025-07-31,SC02,L1,WASH-A,193,0,7,46.99,0.781
2025-08-01,SC02,L1,WASH-A,186,1,1,39.09,0.728
2025-08-02,SC02,L1,WASH-A,154,1,5,45.64,0.692
2025-08-03,SC02,L1,WASH-A,162,0,4,31.17,0.717
2025-08-04,SC02,L1,WASH-A,212,0,2,36.14,0.743
2025-08-05,SC02,L1,WASH-A,189,2,5,29.49,0.916
2025-08-06,SC02,L1,WASH-A,167,0,7,32.45,0.785
2025-08-07,SC02,L1,WASH-A,184,1,2,46.2,0.788
2025-08-08,SC02,L1,WASH-A,234,0,2,27.17,0.949
2025-08-09,SC02,L1,WASH-A,169,0,5,26.65,0.747
2025-08-10,SC02,L1,WASH-A,163,0,4,32.38,0.52
2025-08-11,SC02,L1,WASH-A,229,3,5,32.7,0.797
2025-08-12,SC02,L1,WASH-A,192,0,3,34.9,0.862
2025-08-13,SC02,L1,WASH-A,239,1,5,51.44,0.844
2025-08-14,SC02,L1,WASH-A,220,4,3,43.3,0.847
2025-08-15,SC02,L1,WASH-A,200,0,7,33.71,0.726
2025-08-16,SC02,L1,WASH-A,91,0,8,58.58,0.754
2025-08-17,SC02,L1,WASH-A,157,1,8,49.27,0.849
2025-08-18,SC02,L1,WASH-A,222,0,6,24.75,0.818
2025-08-19,SC02,L1,WASH-A,197,2,0,50.52,0.808
2025-08-20,SC02,L1,WASH-A,213,1,3,49.46,0.818
2025-08-21,SC02,L1,WASH-A,219,0,5,29.65,0.869
2025-08-22,SC02,L1,WASH-A,235,2,5,58.72,0.871
2025-08-23,SC02,L1,WASH-A,181,1,6,49.83,0.649
2025-08-24,SC02,L1,WASH-A,114,0,4,40.13,0.756
2025-08-25,SC02,L1,WASH-A,204,1,3,55.29,0.874
2025-08-26,SC02,L1,WASH-A,233,2,7,25.84,0.869
2025-08-27,SC02,L1,WASH-A,148,0,2,24.51,0.817
2025-08-28,SC02,L1,WASH-A,200,0,6,48.41,0.815
2025-08-29,SC02,L1,WASH-A,204,0,7,57.82,0.869
2025-08-30,SC02,L1,WASH-A,108,1,3,28.06,0.711
2025-08-31,SC02,L1,WASH-A,109,0,6,59.12,0.734
2025-09-01,SC02,L1,WASH-A,193,1,5,28.52,0.847
2025-09-02,SC02,L1,WASH-A,172,0,6,49.53,0.921
2025-09-03,SC02,L1,WASH-A,191,1,6,20.34,0.817
2025-09-04,SC02,L1,WASH-A,220,0,0,51.62,0.796
2025-09-05,SC02,L1,WASH-A,187,1,4,25.52,0.943
2025-09-06,SC02,L1,WASH-A,157,0,3,57.86,0.597
2025-09-07,SC02,L1,WASH-A,128,0,5,39.24,0.684
2025-09-08,SC02,L1,WASH-A,172,1,5,59.16,0.729
2025-09-09,SC02,L1,WASH-A,189,1,0,41.15,0.77
2025-09-10,SC02,L1,WASH-A,195,0,4,29.07,0.865
2025-09-11,SC02,L1,WASH-A,234,0,4,33.96,0.787
2025-09-12,SC02,L1,WASH-A,224,1,3,43.24,0.803
2025-09-13,SC02,L1,WASH-A,141,0,3,20.63,0.7
2025-09-14,SC02,L1,WASH-A,109,0,5,31.1,0.697
2025-09-15,SC02,L1,WASH-A,201,0,5,38.16,0.811
2025-09-16,SC02,L1,WASH-A,192,0,6,25.8,0.778
2025-09-17,SC02,L1,WASH-A,167,1,5,23.26,0.742
2025-09-18,SC02,L1,WASH-A,198,0,1,56.4,0.93
2025-09-19,SC02,L1,WASH-A,196,1,0,26.7,0.889
2025-09-20,SC02,L1,WASH-A,155,1,2,50.27,0.796
2025-09-21,SC02,L1,WASH-A,154,1,4,32.2,0.69
2025-09-22,SC02,L1,WASH-A,194,1,5,38.37,0.789
2025-09-23,SC02,L1,WASH-A,240,1,3,21.15,0.869
2025-09-24,SC02,L1,WASH-A,208,1,3,42.92,0.691
2025-09-25,SC02,L1,WASH-A,199,1,6,23.68,0.843
2025-09-26,SC02,L1,WASH-A,232,1,4,44.18,0.712
2025-09-27,SC02,L1,WASH-A,141,1,3,34.96,0.708
2025-09-28,SC02,L1,WASH-A,140,0,4,30.66,0.698
2025-09-29,SC02,L1,WASH-A,211,1,1,28.31,0.839
2025-09-30,SC02,L1,WASH-A,204,1,5,32.62,0.759
2025-07-01,SC02,L1,WASH-B,231,1,4,22.64,0.83
2025-07-02,SC02,L1,WASH-B,243,0,3,39.62,0.806
2025-07-03,SC02,L1,WASH-B,232,1,6,55.91,0.843
2025-07-04,SC02,L1,WASH-B,210,3,7,33.75,0.776
2025-07-05,SC02,L1,WASH-B,164,2,3,28.07,0.742
2025-07-06,SC02,L1,WASH-B,101,2,2,32.61,0.737
2025-07-07,SC02,L1,WASH-B,252,0,7,48.52,0.964
2025-07-08,SC02,L1,WASH-B,199,0,2,55.77,0.831
2025-07-09,SC02,L1,WASH-B,215,2,2,59.34,0.82
2025-07-10,SC02,L1,WASH-B,242,0,6,22.76,0.938
2025-07-11,SC02,L1,WASH-B,210,1,6,37.18,0.748
2025-07-12,SC02,L1,WASH-B,180,1,8,24.5,0.702
2025-07-13,SC02,L1,WASH-B,147,0,1,42.93,0.586
2025-07-14,SC02,L1,WASH-B,268,1,5,43.5,0.793
2025-07-15,SC02,L1,WASH-B,234,1,2,52.25,0.884
2025-07-16,SC02,L1,WASH-B,284,1,10,33.68,0.829
2025-07-17,SC02,L1,WASH-B,242,1,5,45.41,0.78
2025-07-18,SC02,L1,WASH-B,291,1,4,36.49,0.916
2025-07-19,SC02,L1,WASH-B,169,2,8,56.84,0.758
2025-07-20,SC02,L1,WASH-B,168,1,5,49.87,0.664
2025-07-21,SC02,L1,WASH-B,239,1,2,47.05,0.952
2025-07-22,SC02,L1,WASH-B,253,0,7,26.5,0.664
2025-07-23,SC02,L1,WASH-B,260,2,3,59.35,0.78
2025-07-24,SC02,L1,WASH-B,228,2,4,26.46,0.831
2025-07-25,SC02,L1,WASH-B,231,3,4,36.18,1.0
2025-07-26,SC02,L1,WASH-B,187,0,6,28.57,0.644
2025-07-27,SC02,L1,WASH-B,163,0,9,39.36,0.612
2025-07-28,SC02,L1,WASH-B,278,1,5,56.42,0.9
2025-07-29,SC02,L1,WASH-B,231,0,8,34.52,0.762
2025-07-30,SC02,L1,WASH-B,203,0,5,22.47,0.735
2025-07-31,SC02,L1,WASH-B,228,0,2,34.09,0.8
2025-08-01,SC02,L1,WASH-B,226,0,1,30.07,0.787
2025-08-02,SC02,L1,WASH-B,194,0,5,29.94,0.587
2025-08-03,SC02,L1,WASH-B,170,1,6,47.4,0.668
2025-08-04,SC02,L1,WASH-B,223,2,2,54.31,0.783
2025-08-05,SC02,L1,WASH-B,276,1,6,47.76,0.789
2025-08-06,SC02,L1,WASH-B,232,0,5,40.87,0.865
2025-08-07,SC02,L1,WASH-B,276,1,4,39.61,0.889
2025-08-08,SC02,L1,WASH-B,285,1,7,28.58,0.903
2025-08-09,SC02,L1,WASH-B,217,2,2,48.99,0.839
2025-08-10,SC02,L1,WASH-B,180,0,4,56.76,0.724
2025-08-11,SC02,L1,WASH-B,222,1,6,26.6,0.87
2025-08-12,SC02,L1,WASH-B,221,1,10,42.7,0.795
2025-08-13,SC02,L1,WASH-B,267,2,10,26.29,0.762
2025-08-14,SC02,L1,WASH-B,248,1,4,50.77,0.797
2025-08-15,SC02,L1,WASH-B,261,0,7,48.62,0.874
2025-08-16,SC02,L1,WASH-B,188,0,6,32.26,0.721
2025-08-17,SC02,L1,WASH-B,126,1,3,31.49,0.662
2025-08-18,SC02,L1,WASH-B,252,0,5,40.9,0.82
2025-08-19,SC02,L1,WASH-B,226,2,7,50.99,0.827
2025-08-20,SC02,L1,WASH-B,216,2,5,45.27,0.681
2025-08-21,SC02,L1,WASH-B,279,1,3,53.03,0.784
2025-08-22,SC02,L1,WASH-B,227,3,7,25.91,0.811
2025-08-23,SC02,L1,WASH-B,127,0,4,25.53,0.719
2025-08-24,SC02,L1,WASH-B,137,0,6,46.37,0.67
2025-08-25,SC02,L1,WASH-B,232,1,1,45.3,0.934
2025-08-26,SC02,L1,WASH-B,187,0,4,58.09,0.785
2025-08-27,SC02,L1,WASH-B,262,0,5,46.48,0.651
2025-08-28,SC02,L1,WASH-B,237,2,4,21.25,0.76
2025-08-29,SC02,L1,WASH-B,242,3,8,58.12,0.825
2025-08-30,SC02,L1,WASH-B,192,1,2,42.89,0.605
2025-08-31,SC02,L1,WASH-B,181,2,2,25.77,0.812
2025-09-01,SC02,L1,WASH-B,215,3,6,36.47,0.831
2025-09-02,SC02,L1,WASH-B,248,0,4,47.87,0.873
2025-09-03,SC02,L1,WASH-B,259,0,6,26.29,0.801
2025-09-04,SC02,L1,WASH-B,203,0,5,41.65,0.764
2025-09-05,SC02,L1,WASH-B,270,2,5,37.45,0.84
2025-09-06,SC02,L1,WASH-B,155,0,4,38.21,0.726
2025-09-07,SC02,L1,WASH-B,153,0,7,23.19,0.606
2025-09-08,SC02,L1,WASH-B,247,0,3,26.89,0.91
2025-09-09,SC02,L1,WASH-B,243,1,4,56.75,0.789
2025-09-10,SC02,L1,WASH-B,219,1,5,36.36,0.85
2025-09-11,SC02,L1,WASH-B,182,0,5,31.44,0.939
2025-09-12,SC02,L1,WASH-B,227,2,8,21.9,0.819
2025-09-13,SC02,L1,WASH-B,167,1,3,40.12,0.779
2025-09-14,SC02,L1,WASH-B,165,0,8,29.03,0.744
2025-09-15,SC02,L1,WASH-B,198,3,7,23.62,0.789
2025-09-16,SC02,L1,WASH-B,223,0,2,55.07,0.827
2025-09-17,SC02,L1,WASH-B,229,2,4,55.89,0.746
2025-09-18,SC02,L1,WASH-B,223,2,5,29.38,0.858
2025-09-19,SC02,L1,WASH-B,259,1,5,21.29,0.81
2025-09-20,SC02,L1,WASH-B,234,1,7,51.67,0.582
2025-09-21,SC02,L1,WASH-B,199,3,7,20.27,0.828
2025-09-22,SC02,L1,WASH-B,245,1,7,27.99,0.727
2025-09-23,SC02,L1,WASH-B,274,0,2,42.1,0.772
2025-09-24,SC02,L1,WASH-B,221,1,3,48.33,0.752
2025-09-25,SC02,L1,WASH-B,229,2,2,38.04,0.849
2025-09-26,SC02,L1,WASH-B,200,0,8,37.09,0.849
2025-09-27,SC02,L1,WASH-B,192,1,6,38.74,0.746
2025-09-28,SC02,L1,WASH-B,173,1,3,49.99,0.748
2025-09-29,SC02,L1,WASH-B,307,1,7,51.38,0.775
2025-09-30,SC02,L1,WASH-B,243,0,3,50.71,0.886
2025-07-01,SC02,L2,FRDG-A,202,1,5,46.51,0.83
2025-07-02,SC02,L2,FRDG-A,161,1,3,51.6,0.853
2025-07-03,SC02,L2,FRDG-A,227,0,5,39.18,0.791
2025-07-04,SC02,L2,FRDG-A,201,2,6,54.14,0.777
2025-07-05,SC02,L2,FRDG-A,118,1,3,30.43,0.702
2025-07-06,SC02,L2,FRDG-A,170,2,4,56.24,0.75
2025-07-07,SC02,L2,FRDG-A,196,0,6,46.5,0.779
2025-07-08,SC02,L2,FRDG-A,196,2,2,36.57,0.811
2025-07-09,SC02,L2,FRDG-A,215,1,3,47.12,0.907
2025-07-10,SC02,L2,FRDG-A,183,0,3,51.57,0.786
2025-07-11,SC02,L2,FRDG-A,187,1,9,27.3,0.819
2025-07-12,SC02,L2,FRDG-A,143,0,1,46.16,0.74
2025-07-13,SC02,L2,FRDG-A,118,0,4,30.7,0.764
2025-07-14,SC02,L2,FRDG-A,225,4,1,55.62,0.899
2025-07-15,SC02,L2,FRDG-A,206,0,3,33.04,0.905
2025-07-16,SC02,L2,FRDG-A,202,0,2,50.8,0.733
2025-07-17,SC02,L2,FRDG-A,197,2,4,44.28,0.674
2025-07-18,SC02,L2,FRDG-A,199,0,6,21.53,0.903
2025-07-19,SC02,L2,FRDG-A,145,1,4,28.06,0.696
2025-07-20,SC02,L2,FRDG-A,153,0,5,52.44,0.636
2025-07-21,SC02,L2,FRDG-A,195,2,5,43.68,0.81
2025-07-22,SC02,L2,FRDG-A,177,1,3,35.76,0.783
2025-07-23,SC02,L2,FRDG-A,211,3,6,56.84,0.746
2025-07-24,SC02,L2,FRDG-A,187,2,5,58.25,0.888
2025-07-25,SC02,L2,FRDG-A,177,3,4,21.43,0.881
2025-07-26,SC02,L2,FRDG-A,170,0,4,44.1,0.738
2025-07-27,SC02,L2,FRDG-A,118,0,7,24.52,0.626
2025-07-28,SC02,L2,FRDG-A,186,0,7,53.16,0.835
2025-07-29,SC02,L2,FRDG-A,188,0,7,28.45,0.803
2025-07-30,SC02,L2,FRDG-A,219,3,8,30.73,0.686
2025-07-31,SC02,L2,FRDG-A,188,2,1,22.88,0.812
2025-08-01,SC02,L2,FRDG-A,186,0,3,32.11,0.841
2025-08-02,SC02,L2,FRDG-A,178,0,0,30.21,0.743
2025-08-03,SC02,L2,FRDG-A,133,0,4,34.85,0.675
2025-08-04,SC02,L2,FRDG-A,167,1,2,55.29,0.887
2025-08-05,SC02,L2,FRDG-A,169,3,2,21.53,0.932
2025-08-06,SC02,L2,FRDG-A,170,0,7,33.12,0.926
2025-08-07,SC02,L2,FRDG-A,192,1,1,22.25,0.705
2025-08-08,SC02,L2,FRDG-A,174,1,6,52.54,0.905
2025-08-09,SC02,L2,FRDG-A,145,0,1,50.46,0.668
2025-08-10,SC02,L2,FRDG-A,119,0,7,30.1,0.834
2025-08-11,SC02,L2,FRDG-A,187,0,7,52.37,0.813
2025-08-12,SC02,L2,FRDG-A,201,1,1,44.19,0.772
2025-08-13,SC02,L2,FRDG-A,131,0,2,29.74,0.869
2025-08-14,SC02,L2,FRDG-A,176,1,5,35.21,0.816
2025-08-15,SC02,L2,FRDG-A,195,0,7,28.32,0.778
2025-08-16,SC02,L2,FRDG-A,148,2,3,32.98,0.773
2025-08-17,SC02,L2,FRDG-A,104,0,6,37.98,0.705
2025-08-18,SC02,L2,FRDG-A,200,2,4,20.47,0.887
2025-08-19,SC02,L2,FRDG-A,191,1,11,29.4,0.817
2025-08-20,SC02,L2,FRDG-A,184,2,4,28.37,0.933
2025-08-21,SC02,L2,FRDG-A,202,1,1,57.66,0.86
2025-08-22,SC02,L2,FRDG-A,185,1,4,54.37,0.785
2025-08-23,SC02,L2,FRDG-A,108,1,5,47.89,0.714
2025-08-24,SC02,L2,FRDG-A,123,1,1,30.91,0.748
2025-08-25,SC02,L2,FRDG-A,223,2,5,54.23,0.736
2025-08-26,SC02,L2,FRDG-A,183,1,6,37.26,0.775
2025-08-27,SC02,L2,FRDG-A,206,3,2,38.92,0.853
2025-08-28,SC02,L2,FRDG-A,195,0,4,23.62,0.716
2025-08-29,SC02,L2,FRDG-A,174,2,7,43.19,0.835
2025-08-30,SC02,L2,FRDG-A,143,0,2,53.11,0.778
2025-08-31,SC02,L2,FRDG-A,108,1,4,40.9,0.787
2025-09-01,SC02,L2,FRDG-A,176,1,6,31.41,0.794
2025-09-02,SC02,L2,FRDG-A,169,2,2,24.48,0.627
2025-09-03,SC02,L2,FRDG-A,208,3,6,39.83,0.816
2025-09-04,SC02,L2,FRDG-A,199,3,3,39.93,0.788
2025-09-05,SC02,L2,FRDG-A,206,0,5,46.4,0.914
2025-09-06,SC02,L2,FRDG-A,143,0,7,30.86,0.702
2025-09-07,SC02,L2,FRDG-A,108,0,6,46.21,0.712
2025-09-08,SC02,L2,FRDG-A,198,0,7,46.61,0.8
2025-09-09,SC02,L2,FRDG-A,192,1,5,40.12,0.835
2025-09-10,SC02,L2,FRDG-A,177,0,1,31.81,0.805
2025-09-11,SC02,L2,FRDG-A,178,0,4,57.68,0.781
2025-09-12,SC02,L2,FRDG-A,201,0,5,37.32,0.741
2025-09-13,SC02,L2,FRDG-A,156,1,2,40.47,0.835
2025-09-14,SC02,L2,FRDG-A,125,1,4,44.81,0.74
2025-09-15,SC02,L2,FRDG-A,185,0,7,31.74,0.839
2025-09-16,SC02,L2,FRDG-A,197,1,5,36.71,0.865
2025-09-17,SC02,L2,FRDG-A,199,2,4,55.09,0.883
2025-09-18,SC02,L2,FRDG-A,198,0,2,48.78,0.879
2025-09-19,SC02,L2,FRDG-A,211,2,3,38.51,0.82
2025-09-20,SC02,L2,FRDG-A,159,1,8,29.56,0.634
2025-09-21,SC02,L2,FRDG-A,149,1,6,59.15,0.645
2025-09-22,SC02,L2,FRDG-A,191,1,3,57.12,0.869
2025-09-23,SC02,L2,FRDG-A,211,0,6,39.93,0.828
2025-09-24,SC02,L2,FRDG-A,183,3,8,24.27,0.817
2025-09-25,SC02,L2,FRDG-A,204,1,4,46.64,0.791
2025-09-26,SC02,L2,FRDG-A,219,2,3,36.93,0.861
2025-09-27,SC02,L2,FRDG-A,153,1,3,46.92,0.695
2025-09-28,SC02,L2,FRDG-A,157,0,8,43.95,0.755
2025-09-29,SC02,L2,FRDG-A,162,0,5,55.42,0.866
2025-09-30,SC02,L2,FRDG-A,168,0,4,21.16,0.726
2025-07-01,SC02,L2,FRDG-B,273,2,7,52.15,0.764
2025-07-02,SC02,L2,FRDG-B,278,1,4,28.96,0.795
2025-07-03,SC02,L2,FRDG-B,326,0,7,32.58,0.795
2025-07-04,SC02,L2,FRDG-B,346,2,4,50.49,0.842
2025-07-05,SC02,L2,FRDG-B,207,0,8,49.36,0.823
2025-07-06,SC02,L2,FRDG-B,248,2,7,27.94,0.734
2025-07-07,SC02,L2,FRDG-B,296,2,5,51.3,0.697
2025-07-08,SC02,L2,FRDG-B,311,1,6,32.17,0.829
2025-07-09,SC02,L2,FRDG-B,267,1,4,47.39,0.771
2025-07-10,SC02,L2,FRDG-B,318,0,8,29.23,0.723
2025-07-11,SC02,L2,FRDG-B,268,0,4,49.87,0.883
2025-07-12,SC02,L2,FRDG-B,202,3,7,54.84,0.751
2025-07-13,SC02,L2,FRDG-B,226,1,2,29.97,0.632
2025-07-14,SC02,L2,FRDG-B,275,2,4,33.72,0.9
2025-07-15,SC02,L2,FRDG-B,293,4,10,39.51,0.841
2025-07-16,SC02,L2,FRDG-B,317,1,7,54.31,0.775
2025-07-17,SC02,L2,FRDG-B,269,2,5,33.8,0.857
2025-07-18,SC02,L2,FRDG-B,279,1,9,56.95,0.738
2025-07-19,SC02,L2,FRDG-B,221,0,4,59.42,0.858
2025-07-20,SC02,L2,FRDG-B,183,3,4,57.24,0.654
2025-07-21,SC02,L2,FRDG-B,300,1,8,21.31,0.776
2025-07-22,SC02,L2,FRDG-B,258,0,8,25.9,0.717
2025-07-23,SC02,L2,FRDG-B,301,1,4,52.7,0.783
2025-07-24,SC02,L2,FRDG-B,273,0,4,30.28,0.847
2025-07-25,SC02,L2,FRDG-B,214,0,6,36.99,0.804
2025-07-26,SC02,L2,FRDG-B,206,0,5,48.64,0.705
2025-07-27,SC02,L2,FRDG-B,200,3,6,37.15,0.792
2025-07-28,SC02,L2,FRDG-B,316,2,1,43.35,0.731
2025-07-29,SC02,L2,FRDG-B,295,0,8,52.1,0.905
2025-07-30,SC02,L2,FRDG-B,297,1,6,58.19,0.74
2025-07-31,SC02,L2,FRDG-B,284,2,13,34.26,0.753
2025-08-01,SC02,L2,FRDG-B,249,1,5,34.41,0.863
2025-08-02,SC02,L2,FRDG-B,214,0,7,51.95,0.676
2025-08-03,SC02,L2,FRDG-B,167,0,5,47.65,0.729
2025-08-04,SC02,L2,FRDG-B,304,0,5,44.38,0.904
2025-08-05,SC02,L2,FRDG-B,299,3,8,23.32,0.812
2025-08-06,SC02,L2,FRDG-B,291,1,4,44.9,0.835
2025-08-07,SC02,L2,FRDG-B,294,2,6,25.01,0.813
2025-08-08,SC02,L2,FRDG-B,281,2,3,50.94,0.756
2025-08-09,SC02,L2,FRDG-B,173,2,3,21.26,0.748
2025-08-10,SC02,L2,FRDG-B,246,2,1,43.74,0.87
2025-08-11,SC02,L2,FRDG-B,275,2,7,38.76,0.783
2025-08-12,SC02,L2,FRDG-B,251,1,8,26.11,0.781
2025-08-13,SC02,L2,FRDG-B,296,1,3,34.24,0.706
2025-08-14,SC02,L2,FRDG-B,283,1,6,25.86,0.745
2025-08-15,SC02,L2,FRDG-B,264,1,7,42.06,0.85
2025-08-16,SC02,L2,FRDG-B,186,2,13,51.52,0.808
2025-08-17,SC02,L2,FRDG-B,185,0,6,46.99,0.806
2025-08-18,SC02,L2,FRDG-B,264,2,9,56.03,0.905
2025-08-19,SC02,L2,FRDG-B,259,1,7,24.52,0.904
